pc4,Gemeente2019,gemeente_code,gemeente_naam,ggd_code,ggd_naam
8131,1773,GM1773,Olst-Wijhe,GG1009,GGD IJsselland
8141,177,GM0177,Raalte,GG1009,GGD IJsselland
8144,177,GM0177,Raalte,GG1009,GGD IJsselland
8146,175,GM0175,Ommen,GG1009,GGD IJsselland
8147,175,GM0175,Ommen,GG1009,GGD IJsselland
8148,175,GM0175,Ommen,GG1009,GGD IJsselland
8151,148,GM0148,Dalfsen,GG1009,GGD IJsselland
8152,148,GM0148,Dalfsen,GG1009,GGD IJsselland
8153,148,GM0148,Dalfsen,GG1009,GGD IJsselland
8154,148,GM0148,Dalfsen,GG1009,GGD IJsselland
8161,232,GM0232,Epe,GG1413,GGD Noord- en Oost-Gelderland
8162,232,GM0232,Epe,GG1413,GGD Noord- en Oost-Gelderland
8166,232,GM0232,Epe,GG1413,GGD Noord- en Oost-Gelderland
8167,232,GM0232,Epe,GG1413,GGD Noord- en Oost-Gelderland
8171,232,GM0232,Epe,GG1413,GGD Noord- en Oost-Gelderland
8172,232,GM0232,Epe,GG1413,GGD Noord- en Oost-Gelderland
8181,246,GM0246,Heerde,GG1413,GGD Noord- en Oost-Gelderland
8191,246,GM0246,Heerde,GG1413,GGD Noord- en Oost-Gelderland
8193,246,GM0246,Heerde,GG1413,GGD Noord- en Oost-Gelderland
8194,246,GM0246,Heerde,GG1413,GGD Noord- en Oost-Gelderland
8196,1773,GM1773,Olst-Wijhe,GG1009,GGD IJsselland
8198,1773,GM1773,Olst-Wijhe,GG1009,GGD IJsselland
8211,995,GM0995,Lelystad,GG2209,GGD Flevoland
8212,995,GM0995,Lelystad,GG2209,GGD Flevoland
8218,995,GM0995,Lelystad,GG2209,GGD Flevoland
8219,995,GM0995,Lelystad,GG2209,GGD Flevoland
8221,995,GM0995,Lelystad,GG2209,GGD Flevoland
8222,995,GM0995,Lelystad,GG2209,GGD Flevoland
8223,995,GM0995,Lelystad,GG2209,GGD Flevoland
8224,995,GM0995,Lelystad,GG2209,GGD Flevoland
8225,995,GM0995,Lelystad,GG2209,GGD Flevoland
8226,995,GM0995,Lelystad,GG2209,GGD Flevoland
8231,995,GM0995,Lelystad,GG2209,GGD Flevoland
8232,995,GM0995,Lelystad,GG2209,GGD Flevoland
8233,995,GM0995,Lelystad,GG2209,GGD Flevoland
8239,995,GM0995,Lelystad,GG2209,GGD Flevoland
8241,995,GM0995,Lelystad,GG2209,GGD Flevoland
8242,995,GM0995,Lelystad,GG2209,GGD Flevoland
8243,995,GM0995,Lelystad,GG2209,GGD Flevoland
8244,995,GM0995,Lelystad,GG2209,GGD Flevoland
8245,995,GM0995,Lelystad,GG2209,GGD Flevoland
8251,303,GM0303,Dronten,GG2209,GGD Flevoland
8252,303,GM0303,Dronten,GG2209,GGD Flevoland
8253,303,GM0303,Dronten,GG2209,GGD Flevoland
8254,303,GM0303,Dronten,GG2209,GGD Flevoland
8255,303,GM0303,Dronten,GG2209,GGD Flevoland
8256,303,GM0303,Dronten,GG2209,GGD Flevoland
8261,166,GM0166,Kampen,GG1009,GGD IJsselland
8262,166,GM0166,Kampen,GG1009,GGD IJsselland
8263,166,GM0166,Kampen,GG1009,GGD IJsselland
8264,166,GM0166,Kampen,GG1009,GGD IJsselland
8265,166,GM0166,Kampen,GG1009,GGD IJsselland
8266,166,GM0166,Kampen,GG1009,GGD IJsselland
8267,166,GM0166,Kampen,GG1009,GGD IJsselland
8271,166,GM0166,Kampen,GG1009,GGD IJsselland
8274,166,GM0166,Kampen,GG1009,GGD IJsselland
8275,166,GM0166,Kampen,GG1009,GGD IJsselland
8276,166,GM0166,Kampen,GG1009,GGD IJsselland
8277,166,GM0166,Kampen,GG1009,GGD IJsselland
8278,166,GM0166,Kampen,GG1009,GGD IJsselland
8281,1896,GM1896,Zwartewaterland,GG1009,GGD IJsselland
8291,1896,GM1896,Zwartewaterland,GG1009,GGD IJsselland
8293,166,GM0166,Kampen,GG1009,GGD IJsselland
8294,1896,GM1896,Zwartewaterland,GG1009,GGD IJsselland
8301,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8302,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8303,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8304,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8305,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8307,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8308,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8309,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8311,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8312,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8313,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8314,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8315,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8316,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8317,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8319,171,GM0171,Noordoostpolder,GG2209,GGD Flevoland
8321,184,GM0184,Urk,GG2209,GGD Flevoland
8322,184,GM0184,Urk,GG2209,GGD Flevoland
8325,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8326,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8331,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8332,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8333,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8334,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8335,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8336,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8337,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8338,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8339,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8341,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8342,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8343,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8344,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8345,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8346,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8347,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8351,1701,GM1701,Westerveld,GG0706,GGD Drenthe
8355,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8356,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8361,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8362,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8363,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8371,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8372,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8373,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8374,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8375,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8376,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8377,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8378,1708,GM1708,Steenwijkerland,GG1009,GGD IJsselland
8381,1701,GM1701,Westerveld,GG0706,GGD Drenthe
8382,1701,GM1701,Westerveld,GG0706,GGD Drenthe
8383,1701,GM1701,Westerveld,GG0706,GGD Drenthe
8384,1701,GM1701,Westerveld,GG0706,GGD Drenthe
8385,1701,GM1701,Westerveld,GG0706,GGD Drenthe
8386,1701,GM1701,Westerveld,GG0706,GGD Drenthe
8387,1701,GM1701,Westerveld,GG0706,GGD Drenthe
8388,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8389,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8391,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8392,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8393,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8394,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8395,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8396,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8397,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8398,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8401,86,GM0086,Opsterland,GG7206,GGD Fryslân
8403,86,GM0086,Opsterland,GG7206,GGD Fryslân
8404,86,GM0086,Opsterland,GG7206,GGD Fryslân
8405,86,GM0086,Opsterland,GG7206,GGD Fryslân
8406,86,GM0086,Opsterland,GG7206,GGD Fryslân
8407,86,GM0086,Opsterland,GG7206,GGD Fryslân
8408,86,GM0086,Opsterland,GG7206,GGD Fryslân
8409,86,GM0086,Opsterland,GG7206,GGD Fryslân
8411,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8412,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8413,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8414,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8415,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8421,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8422,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8423,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8424,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8425,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8426,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8427,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8428,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8431,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8432,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8433,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8434,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8435,85,GM0085,Ooststellingwerf,GG7206,GGD Fryslân
8437,1701,GM1701,Westerveld,GG0706,GGD Drenthe
8438,1701,GM1701,Westerveld,GG0706,GGD Drenthe
8439,1701,GM1701,Westerveld,GG0706,GGD Drenthe
8441,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8442,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8443,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8444,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8445,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8446,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8447,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8448,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8449,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8451,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8452,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8453,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8454,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8455,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8456,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8457,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8458,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8459,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8461,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8462,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8463,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8464,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8465,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8466,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8467,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8468,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8469,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8471,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8472,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8474,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8475,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8476,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8477,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8478,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8479,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8481,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8482,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8483,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8484,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8485,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8486,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8487,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8488,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8489,98,GM0098,Weststellingwerf,GG7206,GGD Fryslân
8491,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8493,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8494,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8495,74,GM0074,Heerenveen,GG7206,GGD Fryslân
8497,90,GM0090,Smallingerland,GG7206,GGD Fryslân
8501,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8502,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8503,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8505,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8506,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8507,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8508,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8511,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8512,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8513,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8514,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8515,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8516,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8517,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8521,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8522,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8523,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8524,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8525,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8526,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8527,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8528,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8529,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8531,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8532,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8534,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8535,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8536,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8537,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8538,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8539,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8541,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8542,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8551,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8552,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8553,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8554,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8556,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8561,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8563,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8564,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8565,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8566,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8567,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8571,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8572,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8573,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8574,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8581,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8582,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8583,1940,GM1940,De Fryske Marren,GG7206,GGD Fryslân
8584,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8601,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8602,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8603,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8604,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8605,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8606,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8607,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8608,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8611,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8612,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8613,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8614,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8615,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8616,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8617,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8618,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8621,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8622,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8623,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8624,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8625,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8626,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8627,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8628,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8629,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8631,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8632,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8633,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8635,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8636,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8637,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8641,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8642,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8644,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8647,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8651,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8658,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8701,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8702,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8711,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8713,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8715,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8721,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8722,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8723,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8724,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8731,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8732,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8733,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8734,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8735,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8736,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8737,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8741,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8742,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8743,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8744,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8745,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8746,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8747,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8748,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8749,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8751,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8752,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8753,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8754,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8755,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8756,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8757,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8758,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8759,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8761,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8762,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8763,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8764,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8765,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8766,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8771,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8772,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8773,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8774,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8775,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8801,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8802,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8804,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8805,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8806,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8807,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8808,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8809,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8811,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8812,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8813,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8814,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8816,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8821,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8822,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8823,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8831,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8832,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8833,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8834,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8835,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8841,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8842,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8843,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8844,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8845,1900,GM1900,Súdwest-Fryslân,GG7206,GGD Fryslân
8851,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8852,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8853,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8854,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8855,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8856,1949,GM1949,Waadhoeke,GG7206,GGD Fryslân
8857,72,GM0072,Harlingen,GG7206,GGD Fryslân
8861,72,GM0072,Harlingen,GG7206,GGD Fryslân
8862,72,GM0072,Harlingen,GG7206,GGD Fryslân
8871,72,GM0072,Harlingen,GG7206,GGD Fryslân
8872,72,GM0072,Harlingen,GG7206,GGD Fryslân
8881,93,GM0093,Terschelling,GG7206,GGD Fryslân
8882,93,GM0093,Terschelling,GG7206,GGD Fryslân
8883,93,GM0093,Terschelling,GG7206,GGD Fryslân
8884,93,GM0093,Terschelling,GG7206,GGD Fryslân
8885,93,GM0093,Terschelling,GG7206,GGD Fryslân
8891,93,GM0093,Terschelling,GG7206,GGD Fryslân
8892,93,GM0093,Terschelling,GG7206,GGD Fryslân
8893,93,GM0093,Terschelling,GG7206,GGD Fryslân
8894,93,GM0093,Terschelling,GG7206,GGD Fryslân
8895,93,GM0093,Terschelling,GG7206,GGD Fryslân
8896,93,GM0093,Terschelling,GG7206,GGD Fryslân
8897,93,GM0093,Terschelling,GG7206,GGD Fryslân
8899,96,GM0096,Vlieland,GG7206,GGD Fryslân
8911,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8912,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8913,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8914,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8915,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8916,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8917,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8918,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8919,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8921,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8922,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8923,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8924,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8925,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8926,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8927,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8931,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8932,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8933,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8934,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8935,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8936,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8937,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8938,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
8939,80,GM0080,Leeuwarden,GG7206,GGD Fryslân
